MSA Code,MSA Title,State FIPS Code,State Name,2000 PUMA Code,MSA 2010 Population,2000 PUMA Est. 2010 Population*,Intersection Est. 2010 Population*,Percent MSA Population,Percent PUMA Population
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4112,"19,567,410","221,390","221,390",1.13,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4113,"19,567,410","123,402","123,402",0.63,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4114,"19,567,410","114,978","114,978",0.59,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4201,"19,567,410","112,188","112,188",0.57,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4202,"19,567,410","117,159","117,159",0.6,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4203,"19,567,410","104,708","104,708",0.54,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4204,"19,567,410","114,154","114,154",0.58,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4205,"19,567,410","113,538","113,538",0.58,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4206,"19,567,410","144,005","144,005",0.74,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4207,"19,567,410","113,970","113,970",0.58,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4208,"19,567,410","98,391","98,391",0.5,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4209,"19,567,410","104,693","104,693",0.54,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4210,"19,567,410","103,996","103,996",0.53,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4211,"19,567,410","107,890","107,890",0.55,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4212,"19,567,410","104,840","104,840",0.54,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4301,"19,567,410","203,262","203,262",1.04,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4302,"19,567,410","117,801","117,801",0.6,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4303,"19,567,410","119,632","119,632",0.61,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4304,"19,567,410","136,775","136,775",0.7,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4305,"19,567,410","130,891","130,891",0.67,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4306,"19,567,410","120,947","120,947",0.62,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4307,"19,567,410","110,121","110,121",0.56,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4308,"19,567,410","106,183","106,183",0.54,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4309,"19,567,410","128,744","128,744",0.66,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4310,"19,567,410","105,651","105,651",0.54,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4311,"19,567,410","100,267","100,267",0.51,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4312,"19,567,410","113,076","113,076",0.58,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",42,Pennsylvania,600,"19,567,410","153,553","57,369",0.29,37.36
35660,"Niles-Benton Harbor, MI",26,Michigan,2400,"156,813","156,813","156,813",100,100
35840,"North Port-Sarasota-Bradenton, FL",12,Florida,2801,"702,281","136,698","136,698",19.46,100
35840,"North Port-Sarasota-Bradenton, FL",12,Florida,2802,"702,281","186,135","186,135",26.5,100
35840,"North Port-Sarasota-Bradenton, FL",12,Florida,2901,"702,281","179,181","179,181",25.51,100
35840,"North Port-Sarasota-Bradenton, FL",12,Florida,2902,"702,281","200,267","200,267",28.52,100
35980,"Norwich-New London, CT",9,Connecticut,1100,"274,055","139,090","139,090",50.75,100
35980,"Norwich-New London, CT",9,Connecticut,1200,"274,055","134,965","134,965",49.25,100
36100,"Ocala, FL",12,Florida,1501,"331,298","120,348","120,348",36.33,100
36100,"Ocala, FL",12,Florida,1502,"331,298","210,950","210,950",63.67,100
36140,"Ocean City, NJ",34,New Jersey,200,"97,265","97,265","97,265",100,100
36220,"Odessa, TX",48,Texas,3300,"137,130","137,130","137,130",100,100
36260,"Ogden-Clearfield, UT",49,Utah,100,"597,159","223,113","49,975",8.37,22.4
36260,"Ogden-Clearfield, UT",49,Utah,200,"597,159","231,236","231,236",38.72,100
36260,"Ogden-Clearfield, UT",49,Utah,301,"597,159","172,876","172,876",28.95,100
36260,"Ogden-Clearfield, UT",49,Utah,302,"597,159","133,603","133,603",22.37,100
36260,"Ogden-Clearfield, UT",49,Utah,400,"597,159","177,927","9,469",1.59,5.32
36420,"Oklahoma City, OK",40,Oklahoma,1301,"1,252,987","304,023","304,023",24.26,100
36420,"Oklahoma City, OK",40,Oklahoma,1302,"1,252,987","275,735","275,671",22,99.98
36420,"Oklahoma City, OK",40,Oklahoma,1400,"1,252,987","247,144","247,144",19.72,100
36420,"Oklahoma City, OK",40,Oklahoma,1500,"1,252,987","192,091","192,091",15.33,100
36420,"Oklahoma City, OK",40,Oklahoma,1600,"1,252,987","145,499","76,121",6.08,52.32
36420,"Oklahoma City, OK",40,Oklahoma,1700,"1,252,987","157,937","157,937",12.6,100
36500,"Olympia-Tumwater, WA",53,Washington,1201,"252,264","128,730","128,730",51.03,100
36500,"Olympia-Tumwater, WA",53,Washington,1202,"252,264","123,534","123,534",48.97,100
36540,"Omaha-Council Bluffs, NE-IA",19,Iowa,1200,"865,350","183,381","123,145",14.23,67.15
36540,"Omaha-Council Bluffs, NE-IA",31,Nebraska,701,"865,350","105,234","68,543",7.92,65.13
36540,"Omaha-Council Bluffs, NE-IA",31,Nebraska,702,"865,350","156,552","156,552",18.09,100
36540,"Omaha-Council Bluffs, NE-IA",31,Nebraska,901,"865,350","161,488","161,488",18.66,100
36540,"Omaha-Council Bluffs, NE-IA",31,Nebraska,902,"865,350","140,508","140,508",16.24,100
36540,"Omaha-Council Bluffs, NE-IA",31,Nebraska,903,"865,350","102,134","102,134",11.8,100
36540,"Omaha-Council Bluffs, NE-IA",31,Nebraska,904,"865,350","112,980","112,980",13.06,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,1801,"2,134,411","170,829","170,829",8,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,1802,"2,134,411","126,223","126,223",5.91,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,2001,"2,134,411","168,149","168,149",7.88,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,2002,"2,134,411","143,139","143,139",6.71,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,2003,"2,134,411","111,419","111,419",5.22,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,2201,"2,134,411","126,654","126,654",5.93,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,2202,"2,134,411","263,807","263,807",12.36,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,2203,"2,134,411","168,365","168,365",7.89,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,2204,"2,134,411","145,402","145,402",6.81,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,2205,"2,134,411","107,446","107,446",5.03,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,2206,"2,134,411","148,850","148,850",6.97,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,2207,"2,134,411","185,443","185,443",8.69,100
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,2300,"2,134,411","268,685","268,685",12.59,100
36780,"Oshkosh-Neenah, WI",55,Wisconsin,1500,"166,994","392,655","166,994",100,42.53
36980,"Owensboro, KY",21,Kentucky,1500,"114,752","107,285","8,565",7.46,7.98
36980,"Owensboro, KY",21,Kentucky,1600,"114,752","106,187","106,187",92.54,100
37100,"Oxnard-Thousand Oaks-Ventura, CA",6,California,6200,"823,318","191,041","191,041",23.2,100
37100,"Oxnard-Thousand Oaks-Ventura, CA",6,California,6300,"823,318","104,804","104,804",12.73,100
37100,"Oxnard-Thousand Oaks-Ventura, CA",6,California,6400,"823,318","122,939","122,939",14.93,100
37100,"Oxnard-Thousand Oaks-Ventura, CA",6,California,6500,"823,318","126,639","126,639",15.38,100
37100,"Oxnard-Thousand Oaks-Ventura, CA",6,California,6601,"823,318","134,885","134,882",16.38,100
37100,"Oxnard-Thousand Oaks-Ventura, CA",6,California,6602,"823,318","143,013","143,013",17.37,100
37340,"Palm Bay-Melbourne-Titusville, FL",12,Florida,2101,"543,376","183,425","183,425",33.76,100
37340,"Palm Bay-Melbourne-Titusville, FL",12,Florida,2102,"543,376","115,850","115,850",21.32,100
37340,"Palm Bay-Melbourne-Titusville, FL",12,Florida,2103,"543,376","116,714","116,714",21.48,100
37340,"Palm Bay-Melbourne-Titusville, FL",12,Florida,2104,"543,376","127,387","127,387",23.44,100
37460,"Panama City, FL",12,Florida,500,"184,715","168,852","168,852",91.41,100
37460,"Panama City, FL",12,Florida,600,"184,715","137,733","15,863",8.59,11.52
37620,"Parkersburg-Vienna, WV",54,West Virginia,600,"92,673","171,700","92,673",100,53.97
37860,"Pensacola-Ferry Pass-Brent, FL",12,Florida,101,"448,991","187,227","187,227",41.7,100
37860,"Pensacola-Ferry Pass-Brent, FL",12,Florida,102,"448,991","110,392","110,392",24.59,100
37860,"Pensacola-Ferry Pass-Brent, FL",12,Florida,200,"448,991","151,372","151,372",33.71,100
37900,"Peoria, IL",17,Illinois,1700,"379,186","111,804","111,804",29.49,100
37900,"Peoria, IL",17,Illinois,1800,"379,186","113,354","113,354",29.89,100
37900,"Peoria, IL",17,Illinois,1900,"379,186","135,394","135,394",35.71,100
37900,"Peoria, IL",17,Illinois,2500,"379,186","112,537","18,634",4.91,16.56
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,101,"5,965,343","147,691","147,691",2.48,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,102,"5,965,343","127,293","127,293",2.13,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,103,"5,965,343","122,898","122,898",2.06,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,104,"5,965,343","140,597","140,597",2.36,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",24,Maryland,700,"5,965,343","121,305","101,108",1.69,83.35
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,2001,"5,965,343","127,086","127,086",2.13,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,2002,"5,965,343","154,411","154,411",2.59,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,2003,"5,965,343","167,237","167,237",2.8,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,2101,"5,965,343","126,640","126,640",2.12,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,2102,"5,965,343","122,434","122,434",2.05,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,2103,"5,965,343","147,771","147,771",2.48,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,2104,"5,965,343","117,869","117,869",1.98,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,2201,"5,965,343","128,668","128,668",2.16,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,2202,"5,965,343","224,646","224,646",3.77,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,3701,"5,965,343","170,046",13,0,0.01
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,3901,"5,965,343","214,577","214,577",3.6,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,3902,"5,965,343","154,181","154,181",2.58,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,3903,"5,965,343","131,741","131,741",2.21,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,3904,"5,965,343","124,737","124,737",2.09,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4001,"5,965,343","111,566","111,566",1.87,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4002,"5,965,343","171,792","171,792",2.88,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4003,"5,965,343","185,196","185,196",3.1,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4004,"5,965,343","114,786","114,786",1.92,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4005,"5,965,343","110,777","110,777",1.86,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4006,"5,965,343","105,756","105,756",1.77,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4101,"5,965,343","159,325","159,325",2.67,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4102,"5,965,343","137,838","137,838",2.31,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4103,"5,965,343","121,286","121,286",2.03,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4104,"5,965,343","161,305","161,305",2.7,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4105,"5,965,343","168,556","168,556",2.83,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4106,"5,965,343","135,892","135,892",2.28,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4107,"5,965,343","113,772","113,772",1.91,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4108,"5,965,343","123,124","123,124",2.06,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4109,"5,965,343","128,712","128,712",2.16,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4110,"5,965,343","126,483","126,483",2.12,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4111,"5,965,343","149,713","149,713",2.51,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4201,"5,965,343","131,139","131,139",2.2,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4202,"5,965,343","163,211","163,211",2.74,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4203,"5,965,343","146,072","146,072",2.45,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4204,"5,965,343","118,557","118,557",1.99,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4301,"5,965,343","152,555","152,555",2.56,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4302,"5,965,343","184,490","184,490",3.09,100
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,4303,"5,965,343","161,842","161,842",2.71,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,101,"4,192,887","144,539","144,539",3.45,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,102,"4,192,887","146,208","146,208",3.49,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,103,"4,192,887","234,790","234,790",5.6,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,104,"4,192,887","203,305","203,305",4.85,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,105,"4,192,887","175,214","175,214",4.18,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,106,"4,192,887","100,162","100,162",2.39,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,107,"4,192,887","140,319","140,319",3.35,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,108,"4,192,887","113,505","113,505",2.71,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,109,"4,192,887","171,054","171,054",4.08,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,110,"4,192,887","338,420","338,420",8.07,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,111,"4,192,887","181,865","181,865",4.34,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,112,"4,192,887","155,562","155,562",3.71,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,113,"4,192,887","98,693","98,693",2.35,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,114,"4,192,887","197,491","197,491",4.71,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,115,"4,192,887","143,054","143,054",3.41,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,116,"4,192,887","165,987","165,987",3.96,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,117,"4,192,887","138,735","138,735",3.31,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,118,"4,192,887","170,511","170,511",4.07,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,119,"4,192,887","156,232","156,232",3.73,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,120,"4,192,887","252,488","252,488",6.02,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,121,"4,192,887","245,791","245,791",5.86,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,122,"4,192,887","143,192","143,192",3.42,100
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,800,"4,192,887","429,367","375,770",8.96,87.52
38220,"Pine Bluff, AR",5,Arkansas,1600,"100,258","114,307","77,435",77.24,67.74
38220,"Pine Bluff, AR",5,Arkansas,1700,"100,258","99,501","22,823",22.76,22.94
38300,"Pittsburgh, PA",42,Pennsylvania,1701,"2,356,285","102,264","102,264",4.34,100
38300,"Pittsburgh, PA",42,Pennsylvania,1702,"2,356,285","93,553","93,553",3.97,100
38300,"Pittsburgh, PA",42,Pennsylvania,1703,"2,356,285","109,861","109,861",4.66,100
38300,"Pittsburgh, PA",42,Pennsylvania,1801,"2,356,285","154,368","154,368",6.55,100
38300,"Pittsburgh, PA",42,Pennsylvania,1802,"2,356,285","108,691","108,691",4.61,100
38300,"Pittsburgh, PA",42,Pennsylvania,1803,"2,356,285","124,399","124,399",5.28,100
38300,"Pittsburgh, PA",42,Pennsylvania,1804,"2,356,285","177,767","177,767",7.54,100
38300,"Pittsburgh, PA",42,Pennsylvania,1805,"2,356,285","113,877","113,877",4.83,100
38300,"Pittsburgh, PA",42,Pennsylvania,1806,"2,356,285","105,759","105,759",4.49,100
38300,"Pittsburgh, PA",42,Pennsylvania,1807,"2,356,285","132,850","132,850",5.64,100
38300,"Pittsburgh, PA",42,Pennsylvania,1900,"2,356,285","183,862","183,862",7.8,100
38300,"Pittsburgh, PA",42,Pennsylvania,2001,"2,356,285","107,641","16,533",0.7,15.36
38300,"Pittsburgh, PA",42,Pennsylvania,2002,"2,356,285","154,006","154,006",6.54,100
38300,"Pittsburgh, PA",42,Pennsylvania,2101,"2,356,285","102,447","102,447",4.35,100
38300,"Pittsburgh, PA",42,Pennsylvania,2102,"2,356,285","154,089","154,089",6.54,100
38300,"Pittsburgh, PA",42,Pennsylvania,2103,"2,356,285","108,582","108,582",4.61,100
38300,"Pittsburgh, PA",42,Pennsylvania,2201,"2,356,285","149,925","149,925",6.36,100
38300,"Pittsburgh, PA",42,Pennsylvania,2202,"2,356,285","96,581","57,895",2.46,59.94
38300,"Pittsburgh, PA",42,Pennsylvania,2300,"2,356,285","136,616","136,616",5.8,100
38300,"Pittsburgh, PA",42,Pennsylvania,2400,"2,356,285","157,821","68,941",2.93,43.68
38340,"Pittsfield, MA",25,Massachusetts,100,"131,219","115,240","115,240",87.82,100
38340,"Pittsfield, MA",25,Massachusetts,200,"131,219","120,816","15,979",12.18,13.23
38540,"Pocatello, ID",16,Idaho,900,"82,839","166,284","82,839",100,49.82
38660,"Ponce, PR",72,Puerto Rico,1700,"350,480","100,086","76,811",21.92,76.74
38660,"Ponce, PR",72,Puerto Rico,1800,"350,480","166,314","166,314",47.45,100
38660,"Ponce, PR",72,Puerto Rico,1900,"350,480","107,321","107,321",30.62,100
38660,"Ponce, PR",72,Puerto Rico,2000,"350,480","137,464",2,0,0
38660,"Ponce, PR",72,Puerto Rico,2200,"350,480","108,892",23,0.01,0.02
38660,"Ponce, PR",72,Puerto Rico,2300,"350,480","122,305",9,0,0.01
38860,"Portland-South Portland, ME",23,Maine,100,"514,098","191,277","191,277",37.21,100
38860,"Portland-South Portland, ME",23,Maine,200,"514,098","108,602","108,602",21.12,100
38860,"Portland-South Portland, ME",23,Maine,300,"514,098","146,963","146,963",28.59,100
38860,"Portland-South Portland, ME",23,Maine,400,"514,098","101,713","67,256",13.08,66.12
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,500,"2,226,009","157,674","49,351",2.22,31.3
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1200,"2,226,009","174,600","99,193",4.46,56.81
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1301,"2,226,009","107,184","107,184",4.82,100
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1302,"2,226,009","121,557","121,557",5.46,100
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1303,"2,226,009","107,779","107,779",4.84,100
