STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
21,67,3700,21067003700,16978,5360,P,101966395,101571164,21,67,3701,21067003701,3517,517,P,83533111,83192089,83532044,83191211,81.92,81.9,100,100,3517,20.72,100,517,9.65,100
21,67,3700,21067003700,16978,5360,P,101966395,101571164,21,67,3702,21067003702,4338,1211,W,5658564,5613735,5658564,5613735,5.55,5.53,100,100,4338,25.55,100,1211,22.59,100
21,67,3700,21067003700,16978,5360,P,101966395,101571164,21,67,3703,21067003703,5119,2041,W,3095730,3095730,3095730,3095730,3.04,3.05,100,100,5119,30.15,100,2041,38.08,100
21,67,3700,21067003700,16978,5360,P,101966395,101571164,21,67,3704,21067003704,4004,1591,W,9680057,9670488,9680057,9670488,9.49,9.52,100,100,4004,23.58,100,1591,29.68,100
21,67,3801,21067003801,9287,3973,P,12061770,12005532,21,67,3803,21067003803,3156,1458,W,8432683,8376445,8432683,8376445,69.91,69.77,100,100,3156,33.98,100,1458,36.7,100
21,67,3801,21067003801,9287,3973,P,12061770,12005532,21,67,3804,21067003804,6131,2515,W,3629087,3629087,3629087,3629087,30.09,30.23,100,100,6131,66.02,100,2515,63.3,100
21,67,3802,21067003802,2280,1090,P,136845375,136249683,21,67,3802,21067003802,2280,1090,P,136848273,136250175,136841880,136246259,100,100,100,100,2280,100,100,1090,100,100
21,67,3802,21067003802,2280,1090,P,136845375,136249683,21,209,40301,21209040301,3192,1199,P,43365790,42522331,3495,3424,0,0,0.01,0.01,0,0,0,0,0,0
21,67,3901,21067003901,5364,2832,P,2518015,2514165,21,67,3910,21067003910,1821,857,W,830121,830121,830121,830121,32.97,33.02,100,100,1821,33.95,100,857,30.26,100
21,67,3901,21067003901,5364,2832,P,2518015,2514165,21,67,3911,21067003911,3543,1975,W,1687894,1684044,1687894,1684044,67.03,66.98,100,100,3543,66.05,100,1975,69.74,100
21,67,3904,21067003904,11206,4680,P,171975881,171442747,21,67,3913,21067003913,5315,1959,P,7721521,7610968,4769161,4769161,2.77,2.78,61.76,62.66,2089,18.64,39.3,758,16.2,38.69
21,67,3904,21067003904,11206,4680,P,171975881,171442747,21,67,3914,21067003914,1975,832,W,1340780,1340780,1340780,1340780,0.78,0.78,100,100,1975,17.62,100,832,17.78,100
21,67,3904,21067003904,11206,4680,P,171975881,171442747,21,67,3915,21067003915,2564,1049,W,3055984,3055984,3055984,3055984,1.78,1.78,100,100,2564,22.88,100,1049,22.41,100
21,67,3904,21067003904,11206,4680,P,171975881,171442747,21,67,3916,21067003916,501,218,W,3603953,3603953,3603953,3603953,2.1,2.1,100,100,501,4.47,100,218,4.66,100
21,67,3904,21067003904,11206,4680,P,171975881,171442747,21,67,3917,21067003917,1290,594,W,9545074,9545074,9545074,9545074,5.55,5.57,100,100,1290,11.51,100,594,12.69,100
21,67,3904,21067003904,11206,4680,P,171975881,171442747,21,67,3918,21067003918,2787,1229,W,149660929,149127795,149660929,149127795,87.02,86.98,100,100,2787,24.87,100,1229,26.26,100
21,67,3905,21067003905,7018,3571,P,10051219,10051219,21,67,3908,21067003908,3937,2145,W,6590507,6590507,6590507,6590507,65.57,65.57,100,100,3937,56.1,100,2145,60.07,100
21,67,3905,21067003905,7018,3571,P,10051219,10051219,21,67,3909,21067003909,3081,1426,W,3460712,3460712,3460712,3460712,34.43,34.43,100,100,3081,43.9,100,1426,39.93,100
21,67,3906,21067003906,4160,1714,W,3090156,3090156,21,67,3906,21067003906,4160,1714,W,3090156,3090156,3090156,3090156,100,100,100,100,4160,100,100,1714,100,100
21,67,3907,21067003907,7441,3600,P,7084222,6836464,21,67,3912,21067003912,4215,2399,W,4131862,3994657,4131862,3994657,58.32,58.43,100,100,4215,56.65,100,2399,66.64,100
21,67,3907,21067003907,7441,3600,P,7084222,6836464,21,67,3913,21067003913,5315,1959,P,7721521,7610968,2952360,2841807,41.68,41.57,38.24,37.34,3226,43.35,60.7,1201,33.36,61.31
21,67,4001,21067004001,6308,3190,W,2484478,2476703,21,67,4001,21067004001,6308,3190,W,2484478,2476703,2484478,2476703,100,100,100,100,6308,100,100,3190,100,100
21,67,4003,21067004003,5230,2973,W,2132879,2132879,21,67,4003,21067004003,5230,2973,W,2132879,2132879,2132879,2132879,100,100,100,100,5230,100,100,2973,100,100
21,67,4004,21067004004,4748,1891,P,111913493,110614507,21,67,3407,21067003407,3306,1585,P,4087496,3432866,2508,2508,0,0,0.06,0.07,0,0,0,0,0,0
21,67,4004,21067004004,4748,1891,P,111913493,110614507,21,67,4005,21067004005,1900,710,W,3329046,3329046,3329046,3329046,2.97,3.01,100,100,1900,40.02,100,710,37.55,100
21,67,4004,21067004004,4748,1891,P,111913493,110614507,21,67,4006,21067004006,1123,416,W,3302644,3302644,3302644,3302644,2.95,2.99,100,100,1123,23.65,100,416,22,100
21,67,4004,21067004004,4748,1891,P,111913493,110614507,21,67,4007,21067004007,1725,765,W,105279295,103980309,105279295,103980309,94.07,94,100,100,1725,36.33,100,765,40.45,100
21,67,4101,21067004101,5833,2963,P,2832639,2823998,21,67,4103,21067004103,1461,848,W,807208,807208,807208,807208,28.5,28.58,100,100,1461,25.05,100,848,28.62,100
21,67,4101,21067004101,5833,2963,P,2832639,2823998,21,67,4104,21067004104,4372,2115,W,2025431,2016790,2025431,2016790,71.5,71.42,100,100,4372,74.95,100,2115,71.38,100
21,67,4102,21067004102,13267,5205,P,7730795,7703689,21,67,4105,21067004105,3711,1597,W,2259298,2259298,2259298,2259298,29.22,29.33,100,100,3711,27.97,100,1597,30.68,100
21,67,4102,21067004102,13267,5205,P,7730795,7703689,21,67,4106,21067004106,4289,1531,W,2587009,2587009,2587009,2587009,33.46,33.58,100,100,4289,32.33,100,1531,29.41,100
21,67,4102,21067004102,13267,5205,P,7730795,7703689,21,67,4107,21067004107,5267,2077,W,2884488,2857382,2884488,2857382,37.31,37.09,100,100,5267,39.7,100,2077,39.9,100
21,67,4202,21067004202,10952,4422,P,43407645,43301425,21,67,4207,21067004207,3855,1529,P,35087927,34981707,35084496,34978276,80.83,80.78,99.99,99.99,3855,35.2,100,1529,34.58,100
21,67,4202,21067004202,10952,4422,P,43407645,43301425,21,67,4208,21067004208,7097,2893,W,8322995,8322995,8322995,8322995,19.17,19.22,100,100,7097,64.8,100,2893,65.42,100
21,67,4202,21067004202,10952,4422,P,43407645,43301425,21,113,60600,21113060600,5648,2197,P,111443666,110665510,154,154,0,0,0,0,0,0,0,0,0,0
21,67,4204,21067004204,5760,2451,W,5937601,5937601,21,67,4204,21067004204,5760,2451,W,5937601,5937601,5937601,5937601,100,100,100,100,5760,100,100,2451,100,100
21,67,4205,21067004205,6628,2397,P,3706154,3689457,21,67,4205,21067004205,6628,2397,W,3705988,3689291,3705988,3689291,100,100,100,100,6628,100,100,2397,100,100
21,67,4205,21067004205,6628,2397,P,3706154,3689457,21,113,60600,21113060600,5648,2197,P,111443666,110665510,166,166,0,0,0,0,0,0,0,0,0,0
21,67,4206,21067004206,8123,3261,P,4505166,4505166,21,67,4209,21067004209,3916,1614,W,1676126,1676126,1676126,1676126,37.2,37.2,100,100,3916,48.21,100,1614,49.49,100
21,67,4206,21067004206,8123,3261,P,4505166,4505166,21,67,4210,21067004210,4207,1647,W,2829040,2829040,2829040,2829040,62.8,62.8,100,100,4207,51.79,100,1647,50.51,100
21,69,980100,21069980100,4363,1923,W,159303091,157920140,21,69,920100,21069920100,4363,1923,W,159303091,157920140,159303091,157920140,100,100,100,100,4363,100,100,1923,100,100
21,69,980200,21069980200,3126,1487,P,133634795,132632212,21,69,920200,21069920200,3121,1486,W,133499123,132498194,133499123,132498194,99.9,99.9,100,100,3121,99.84,100,1486,99.93,100
21,69,980200,21069980200,3126,1487,P,133634795,132632212,21,161,960100,21161960100,3468,1424,P,172962777,169381601,135672,134018,0.1,0.1,0.08,0.08,5,0.16,0.14,1,0.07,0.07
21,69,980300,21069980300,2451,1123,W,182528094,180962472,21,69,920300,21069920300,2451,1123,W,182528094,180962472,182528094,180962472,100,100,100,100,2451,100,100,1123,100,100
21,69,980400,21069980400,4413,2091,P,434575265,431340254,21,69,920400,21069920400,4413,2091,W,434574279,431339268,434574279,431339268,100,100,100,100,4413,100,100,2091,100,100
21,69,980400,21069980400,4413,2091,P,434575265,431340254,21,135,930400,21135930400,2089,997,P,429306398,428687252,986,986,0,0,0,0,0,0,0,0,0,0
21,71,980100,21071980100,2070,979,W,135211006,132485727,21,71,920200,21071920200,2070,979,W,135211006,132485727,135211006,132485727,100,100,100,100,2070,100,100,979,100,100
21,71,980200,21071980200,3466,1687,W,33642491,32373087,21,71,920100,21071920100,3466,1687,P,33642969,32373311,33642491,32373087,100,100,100,100,3466,100,100,1687,100,100
21,71,980300,21071980300,7236,3242,P,179850693,179207572,21,71,920100,21071920100,3466,1687,P,33642969,32373311,478,224,0,0,0,0,0,0,0,0,0,0
21,71,980300,21071980300,7236,3242,P,179850693,179207572,21,71,921000,21071921000,7236,3242,P,179875302,179232435,179850215,179207348,100,100,99.99,99.99,7236,100,100,3242,100,100
21,71,980400,21071980400,2101,972,P,92531623,92486159,21,71,920800,21071920800,5448,2529,P,127118276,126714535,2854660,2850132,3.09,3.08,2.25,2.25,63,3,1.16,25,2.57,0.99
21,71,980400,21071980400,2101,972,P,92531623,92486159,21,71,920900,21071920900,2063,956,P,89681415,89640479,89651876,89610940,96.89,96.89,99.97,99.97,2038,97,98.79,947,97.43,99.06
21,71,980400,21071980400,2101,972,P,92531623,92486159,21,71,921000,21071921000,7236,3242,P,179875302,179232435,25087,25087,0.03,0.03,0.01,0.01,0,0,0,0,0,0
21,71,980500,21071980500,2794,1358,P,82071204,81966798,21,71,920600,21071920600,3342,1533,P,86861205,86842146,15867,15867,0.02,0.02,0.02,0.02,0,0,0,0,0,0
21,71,980500,21071980500,2794,1358,P,82071204,81966798,21,71,920700,21071920700,2802,1362,P,82422961,82316132,82054865,81950459,99.98,99.98,99.55,99.56,2794,100,99.71,1358,100,99.71
21,71,980500,21071980500,2794,1358,P,82071204,81966798,21,71,920800,21071920800,5448,2529,P,127118276,126714535,472,472,0,0,0,0,0,0,0,0,0,0
21,71,980600,21071980600,5410,2513,P,124802626,124370602,21,71,920400,21071920400,4877,2272,P,134732546,134653800,311649,281261,0.25,0.23,0.23,0.21,0,0,0,0,0,0
21,71,980600,21071980600,5410,2513,P,124802626,124370602,21,71,920700,21071920700,2802,1362,P,82422961,82316132,331462,329039,0.27,0.26,0.4,0.4,0,0,0,0,0,0
21,71,980600,21071980600,5410,2513,P,124802626,124370602,21,71,920800,21071920800,5448,2529,P,127118276,126714535,124129976,123730763,99.46,99.49,97.65,97.65,5385,99.54,98.84,2504,99.64,99.01
21,71,980600,21071980600,5410,2513,P,124802626,124370602,21,71,920900,21071920900,2063,956,P,89681415,89640479,29539,29539,0.02,0.02,0.03,0.03,25,0.46,1.21,9,0.36,0.94
21,71,980700,21071980700,4856,2152,P,80884899,80060482,21,71,920300,21071920300,4856,2152,P,80787954,79963537,80787551,79963134,99.88,99.88,100,100,4856,100,100,2152,100,100
21,71,980700,21071980700,4856,2152,P,80884899,80060482,21,71,920400,21071920400,4877,2272,P,134732546,134653800,1845,1845,0,0,0,0,0,0,0,0,0,0
21,71,980700,21071980700,4856,2152,P,80884899,80060482,21,71,920800,21071920800,5448,2529,P,127118276,126714535,95503,95503,0.12,0.12,0.08,0.08,0,0,0,0,0,0
21,71,980800,21071980800,4877,2272,P,134419165,134370807,21,71,920300,21071920300,4856,2152,P,80787954,79963537,403,403,0,0,0,0,0,0,0,0,0,0
21,71,980800,21071980800,4877,2272,P,134419165,134370807,21,71,920400,21071920400,4877,2272,P,134732546,134653800,134418762,134370404,100,100,99.77,99.79,4877,100,100,2272,100,100
21,71,980900,21071980900,3350,1537,P,86918949,86899890,21,71,920600,21071920600,3342,1533,P,86861205,86842146,86844650,86825591,99.91,99.91,99.98,99.98,3342,99.76,100,1533,99.74,100
21,71,980900,21071980900,3350,1537,P,86918949,86899890,21,71,920700,21071920700,2802,1362,P,82422961,82316132,36634,36634,0.04,0.04,0.04,0.04,8,0.24,0.29,4,0.26,0.29
21,71,980900,21071980900,3350,1537,P,86918949,86899890,21,71,920800,21071920800,5448,2529,P,127118276,126714535,37665,37665,0.04,0.04,0.03,0.03,0,0,0,0,0,0
21,71,981000,21071981000,3291,1463,P,74539027,74536862,21,71,920500,21071920500,3291,1463,W,74538339,74536174,74538339,74536174,100,100,100,100,3291,100,100,1463,100,100
21,71,981000,21071981000,3291,1463,P,74539027,74536862,21,71,920600,21071920600,3342,1533,P,86861205,86842146,688,688,0,0,0,0,0,0,0,0,0,0
21,73,70100,21073070100,6055,3023,P,10992034,10937587,21,73,70100,21073070100,6053,3022,W,10957897,10903450,10957897,10903450,99.69,99.69,100,100,6053,99.97,100,3022,99.97,100
21,73,70100,21073070100,6055,3023,P,10992034,10937587,21,73,70800,21073070800,4725,2011,P,181490693,177382110,34137,34137,0.31,0.31,0.02,0.02,2,0.03,0.04,1,0.03,0.05
21,73,70200,21073070200,2573,1466,P,3767215,3605740,21,73,70800,21073070800,4725,2011,P,181490693,177382110,193,193,0.01,0.01,0,0,0,0,0,0,0,0
21,73,70200,21073070200,2573,1466,P,3767215,3605740,21,73,71200,21073071200,2823,1695,P,4531121,4296864,3767022,3605547,99.99,99.99,83.14,83.91,2573,100,91.14,1466,100,86.49
21,73,70300,21073070300,250,229,W,713714,640932,21,73,71200,21073071200,2823,1695,P,4531121,4296864,713714,640932,100,100,15.75,14.92,250,100,8.86,229,100,13.51
21,73,70400,21073070400,8120,4335,P,20271217,19997954,21,73,70401,21073070401,2477,1255,W,11873098,11672754,11873098,11672754,58.57,58.37,100,100,2477,30.5,100,1255,28.95,100
21,73,70400,21073070400,8120,4335,P,20271217,19997954,21,73,70402,21073070402,5643,3080,P,8390530,8317611,8389641,8316722,41.39,41.59,99.99,99.99,5643,69.5,100,3080,71.05,100
21,73,70400,21073070400,8120,4335,P,20271217,19997954,21,73,70500,21073070500,2098,1332,P,1280633,1099265,19,19,0,0,0,0,0,0,0,0,0,0
21,73,70400,21073070400,8120,4335,P,20271217,19997954,21,73,71100,21073071100,6056,2743,P,221003896,217242146,8459,8459,0.04,0.04,0,0,0,0,0,0,0,0
21,73,70500,21073070500,2098,1332,P,1280633,1099265,21,73,70402,21073070402,5643,3080,P,8390530,8317611,19,19,0,0,0,0,0,0,0,0,0,0
21,73,70500,21073070500,2098,1332,P,1280633,1099265,21,73,70500,21073070500,2098,1332,P,1280633,1099265,1280614,1099246,100,100,100,100,2098,100,100,1332,100,100
21,73,70600,21073070600,4879,1679,P,13006118,12625426,21,73,70600,21073070600,4879,1679,W,12999518,12618826,12999518,12618826,99.95,99.95,100,100,4879,100,100,1679,100,100
21,73,70600,21073070600,4879,1679,P,13006118,12625426,21,73,70701,21073070701,3550,1619,P,17716476,17381999,6600,6600,0.05,0.05,0.04,0.04,0,0,0,0,0,0
21,73,70700,21073070700,8574,4032,P,43749306,42818073,21,73,70701,21073070701,3550,1619,P,17716476,17381999,17709876,17375399,40.48,40.58,99.96,99.96,3550,41.4,100,1619,40.15,100
21,73,70700,21073070700,8574,4032,P,43749306,42818073,21,73,70702,21073070702,5024,2413,W,26039430,25442674,26039430,25442674,59.52,59.42,100,100,5024,58.6,100,2413,59.85,100
21,73,70800,21073070800,4723,2010,P,181474588,177366005,21,73,70800,21073070800,4725,2011,P,181490693,177382110,181424056,177315473,99.97,99.97,99.96,99.96,4723,100,99.96,2010,100,99.95
21,73,70800,21073070800,4723,2010,P,181474588,177366005,21,73,71200,21073071200,2823,1695,P,4531121,4296864,50385,50385,0.03,0.03,1.11,1.17,0,0,0,0,0,0
21,73,70800,21073070800,4723,2010,P,181474588,177366005,21,209,40501,21209040501,2439,1052,P,108580602,107716760,147,147,0,0,0,0,0,0,0,0,0,0
21,73,71000,21073071000,5957,2315,P,52808845,51701699,21,73,70402,21073070402,5643,3080,P,8390530,8317611,870,870,0,0,0.01,0.01,0,0,0,0,0,0
21,73,71000,21073071000,5957,2315,P,52808845,51701699,21,73,71000,21073071000,5957,2315,P,52815304,51703570,52807975,51700829,100,100,99.99,99.99,5957,100,100,2315,100,100
21,73,71100,21073071100,6056,2743,W,220995437,217233687,21,73,71100,21073071100,6056,2743,P,221003896,217242146,220995437,217233687,100,100,100,100,6056,100,100,2743,100,100
21,75,980100,21075980100,3802,1995,W,222155605,220352189,21,75,960100,21075960100,3802,1995,P,222157979,220354563,222155605,220352189,100,100,100,100,3802,100,100,1995,100,100
21,75,980200,21075980200,3011,1377,W,375141483,311897400,21,75,960200,21075960200,3011,1377,W,375141483,311897400,375141483,311897400,100,100,100,100,3011,100,100,1377,100,100
21,77,960100,21077960100,8589,3786,P,271218990,262195915,21,15,70601,21015070601,2593,1019,P,94126761,92532530,930,930,0,0,0,0,0,0,0,0,0,0
21,77,960100,21077960100,8589,3786,P,271218990,262195915,21,77,960101,21077960101,6176,2761,W,186558830,179763281,186558830,179763281,68.79,68.56,100,100,6176,71.91,100,2761,72.93,100
21,77,960100,21077960100,8589,3786,P,271218990,262195915,21,77,960102,21077960102,2413,1025,W,84659230,82431704,84659230,82431704,31.21,31.44,100,100,2413,28.09,100,1025,27.07,100
21,79,970100,21079970100,6089,2687,P,154370976,147083439,21,79,970100,21079970100,6089,2687,P,154385280,147097743,154366088,147078551,100,100,99.99,99.99,6089,100,100,2687,100,100
21,79,970100,21079970100,6089,2687,P,154370976,147083439,21,79,970200,21079970200,4241,1856,P,187820048,186708119,4888,4888,0,0,0,0,0,0,0,0,0,0
21,79,970200,21079970200,4241,1856,P,187834321,186722392,21,79,970100,21079970100,6089,2687,P,154385280,147097743,19192,19192,0.01,0.01,0.01,0.01,0,0,0,0,0,0
21,79,970200,21079970200,4241,1856,P,187834321,186722392,21,79,970200,21079970200,4241,1856,P,187820048,186708119,187815129,186703200,99.99,99.99,100,100,4241,100,100,1856,100,100
21,79,970300,21079970300,3456,1567,P,59468423,58814056,21,79,970200,21079970200,4241,1856,P,187820048,186708119,31,31,0,0,0,0,0,0,0,0,0,0
21,79,970300,21079970300,3456,1567,P,59468423,58814056,21,79,970300,21079970300,3456,1567,W,59468392,58814025,59468392,58814025,100,100,100,100,3456,100,100,1567,100,100
21,79,970400,21079970400,3126,1353,W,204242756,203277560,21,79,970400,21079970400,3126,1353,W,204242756,203277560,204242756,203277560,100,100,100,100,3126,100,100,1353,100,100
21,81,980100,21081980100,8021,3032,P,126102631,125057655,21,81,920100,21081920100,8128,3071,P,129213899,128110205,126102620,125057655,100,100,97.59,97.62,8021,100,98.68,3032,100,98.73
21,81,980100,21081980100,8021,3032,P,126102631,125057655,21,117,63701,21117063701,3172,1220,P,79891577,79056919,11,0,0,0,0,0,0,0,0,0,0,0
21,81,980200,21081980200,7349,2787,P,184003989,181472020,21,81,920100,21081920100,8128,3071,P,129213899,128110205,3111271,3052545,1.69,1.68,2.41,2.38,107,1.46,1.32,39,1.4,1.27
21,81,980200,21081980200,7349,2787,P,184003989,181472020,21,81,920200,21081920200,7242,2748,P,180728480,178271602,180685124,178228246,98.2,98.21,99.98,99.98,7242,98.54,100,2748,98.6,100
21,81,980200,21081980200,7349,2787,P,184003989,181472020,21,81,920300,21081920300,7111,3164,P,249222424,246314688,200371,184006,0.11,0.1,0.08,0.07,0,0,0,0,0,0
21,81,980200,21081980200,7349,2787,P,184003989,181472020,21,191,930100,21191930100,7011,2817,P,296993368,291513783,7223,7223,0,0,0,0,0,0,0,0,0,0
21,81,980300,21081980300,7111,3164,P,249065409,246174038,21,81,920200,21081920200,7242,2748,P,180728480,178271602,43356,43356,0.02,0.02,0.02,0.02,0,0,0,0,0,0
21,81,980300,21081980300,7111,3164,P,249065409,246174038,21,81,920300,21081920300,7111,3164,P,249222424,246314688,249022053,246130682,99.98,99.98,99.92,99.93,7111,100,100,3164,100,100
21,81,980400,21081980400,2181,959,W,116215019,115428179,21,81,920400,21081920400,2181,959,P,116215404,115428564,116215019,115428179,100,100,100,100,2181,100,100,959,100,100
21,83,20100,21083020100,4279,2082,W,34331518,33938045,21,83,20100,21083020100,4279,2082,W,34331518,33938045,34331518,33938045,100,100,100,100,4279,100,100,2082,100,100
21,83,20200,21083020200,4295,1879,W,51406479,50875201,21,83,20200,21083020200,4295,1879,W,51406479,50875201,51406479,50875201,100,100,100,100,4295,100,100,1879,100,100
21,83,20300,21083020300,6378,2990,P,30540748,30200224,21,83,20300,21083020300,6378,2990,P,30455534,30109558,30450082,30109558,99.7,99.7,99.98,100,6378,100,100,2990,100,100
21,83,20300,21083020300,6378,2990,P,30540748,30200224,21,83,20900,21083020900,2841,1226,P,157331392,155913571,90666,90666,0.3,0.3,0.06,0.06,0,0,0,0,0,0
21,83,20400,21083020400,2905,1339,W,259326123,257986493,21,83,20400,21083020400,2905,1339,W,259326123,257986493,259326123,257986493,100,100,100,100,2905,100,100,1339,100,100
